date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country
2014-05-06 00:00:00,284000.0,4.0,2.5,2000,5390,2.0,0,0,3,2000,0,2003,0,25434 160th Ave SE,Kent,WA 98042,USA
2014-05-06 00:00:00,367500.0,3.0,1.5,1410,9647,1.0,0,0,3,1410,0,1961,2004,18048 3rd Ave NW,Shoreline,WA 98177,USA
2014-05-06 00:00:00,379900.0,4.0,1.75,1500,11600,1.0,0,0,4,1000,500,1955,2009,15007 75th Ave NE,Kenmore,WA 98028,USA
2014-05-06 00:00:00,520000.0,3.0,2.5,2460,54885,2.0,0,0,4,2460,0,1980,0,5424 NE 10th St,Renton,WA 98059,USA
2014-05-06 00:00:00,175000.0,3.0,1.0,1010,7034,1.0,0,0,3,1010,0,1954,2005,207 NW 5th St,Renton,WA 98057,USA
2014-05-06 00:00:00,460000.0,2.0,2.25,1230,929,2.0,0,0,3,1020,210,2004,2003,100 24th Ave E,Seattle,WA 98112,USA
2014-05-06 00:00:00,345000.0,4.0,2.5,2331,3826,2.0,0,0,3,2331,0,2007,0,11853 SE 176th Ct,Renton,WA 98058,USA
2014-05-06 00:00:00,455000.0,5.0,2.5,2240,7770,1.0,0,0,3,1340,900,1978,0,12633 NE 133rd Pl,Kirkland,WA 98034,USA
2014-05-06 00:00:00,610000.0,4.0,3.0,2450,10117,1.0,0,0,5,1580,870,1967,0,15607 SE 42nd Ct,Bellevue,WA 98006,USA
2014-05-06 00:00:00,563000.0,4.0,3.0,3100,15480,2.0,0,0,3,2400,700,1996,0,7422 NE 163rd St,Kenmore,WA 98028,USA
2014-05-06 00:00:00,612500.0,4.0,2.0,2060,5000,1.0,0,0,3,1030,1030,1949,2013,1708 NW 96th St,Seattle,WA 98117,USA
2014-05-06 00:00:00,218000.0,3.0,1.75,1850,7684,1.0,0,0,3,1320,530,1979,2014,33945 28th Pl SW,Federal Way,WA 98023,USA
2014-05-06 00:00:00,404000.0,4.0,1.75,1840,10720,1.0,0,0,3,960,880,1958,2004,16020 SE 2nd St,Bellevue,WA 98008,USA
2014-05-06 00:00:00,860000.0,4.0,2.0,3740,32417,2.0,0,0,3,3740,0,2000,0,24507 NE 77th Pl,Redmond,WA 98053,USA
2014-05-06 00:00:00,136500.0,3.0,1.5,1420,8580,1.0,0,0,3,1420,0,1962,2003,32827 22nd Ave SW,Federal Way,WA 98023,USA
2014-05-06 00:00:00,313950.0,3.0,1.0,1510,6083,1.0,0,0,4,860,650,1940,2001,415 NE 94th St,Seattle,WA 98115,USA
2014-05-06 00:00:00,575000.0,3.0,1.75,2130,6500,1.0,0,2,3,1170,960,1954,2005,2214 W Halladay St,Seattle,WA 98199,USA
2014-05-06 00:00:00,1225000.0,4.0,2.25,3490,6906,2.0,0,0,4,2280,1210,1928,0,2560 39th Ave W,Seattle,WA 98199,USA
2014-05-06 00:00:00,280000.0,3.0,1.75,1630,11800,1.0,0,0,4,1630,0,1971,0,12525 458th Ave SE,North Bend,WA 98045,USA
2014-05-06 00:00:00,515000.0,3.0,2.5,1790,7167,2.0,0,0,3,1790,0,1989,0,920 221st Ave NE,Sammamish,WA 98074,USA
2014-05-06 00:00:00,513000.0,4.0,2.5,2000,5684,2.0,0,0,3,2000,0,1996,0,9041 NE 160th Pl,Kenmore,WA 98028,USA
2014-05-06 00:00:00,599000.0,4.0,2.25,2260,29930,2.0,0,0,4,1400,860,1977,0,16022 SE 43rd St,Bellevue,WA 98006,USA
2014-05-06 00:00:00,685000.0,4.0,2.5,3030,7864,2.0,0,0,3,3030,0,1999,0,24201 SE 1st Pl,Sammamish,WA 98074,USA
2014-05-06 00:00:00,365000.0,3.0,1.5,1310,8160,1.0,0,0,3,1310,0,1950,2005,13714 Ashworth Ave N,Seattle,WA 98133,USA
2014-05-06 00:00:00,762300.0,4.0,2.5,3880,14550,2.0,0,0,3,3880,0,1987,2000,22344 NE 31st St,Sammamish,WA 98074,USA
2014-05-06 00:00:00,1580000.0,4.0,3.25,3760,10920,1.5,0,0,5,2400,1360,1950,0,5650 NE 55th St,Seattle,WA 98105,USA
2014-05-06 00:00:00,562000.0,5.0,2.25,3040,8111,2.0,0,0,3,3040,0,1984,0,17649 NE 129th Pl,Redmond,WA 98052,USA
2014-05-06 00:00:00,530000.0,5.0,2.5,2910,9636,1.0,0,0,4,1690,1220,1964,0,3250 165th Ave SE,Bellevue,WA 98008,USA
2014-05-06 00:00:00,525000.0,3.0,2.5,2970,11985,1.0,0,0,3,1770,1200,1995,0,21603 NE 29th St,Sammamish,WA 98074,USA
2014-05-06 00:00:00,484000.0,2.0,1.75,1660,6000,1.0,0,0,3,1160,500,1942,1999,4711 University View Pl NE,Seattle,WA 98105,USA
2014-05-06 00:00:00,725126.0,4.0,2.5,3200,12369,2.0,0,0,3,3200,0,1998,2006,14707 SE 84th St,Newcastle,WA 98059,USA
2014-05-06 00:00:00,360000.0,4.0,2.0,2680,18768,1.0,0,0,5,2680,0,1965,0,31607-31633 44th Ave S,Auburn,WA 98001,USA
2014-05-06 00:00:00,387000.0,3.0,1.0,1230,9568,1.0,0,0,5,1230,0,1962,0,12116 SE 71st Pl,Newcastle,WA 98056,USA
2014-05-06 00:00:00,483500.0,4.0,2.5,2740,45732,2.0,0,0,3,2740,0,1995,0,15418 216th Ave NE,Woodinville,WA 98077,USA
2014-05-06 00:00:00,655500.0,4.0,3.5,3380,8330,2.0,0,0,3,3380,0,2000,0,1703 NW 200th Ln,Shoreline,WA 98177,USA
2014-05-06 00:00:00,345000.0,3.0,1.0,1110,6250,1.0,0,0,3,1110,0,1956,2001,3230 NE 95th St,Seattle,WA 98115,USA
2014-05-06 00:00:00,533000.0,5.0,2.75,1800,3780,1.5,0,0,3,1400,400,1926,2003,7434 Winona Ave N,Seattle,WA 98103,USA
2014-05-06 00:00:00,385000.0,3.0,1.75,1900,5520,1.0,0,0,3,1280,620,1982,0,5215 32nd Ave S,Seattle,WA 98118,USA
2014-05-06 00:00:00,675000.0,2.0,1.0,930,36478,1.0,0,2,3,930,0,1951,1994,4206 SE Newport Way,Bellevue,WA 98006,USA
2014-05-06 00:00:00,197000.0,3.0,1.75,1690,7735,1.0,0,0,4,1060,630,1976,1992,30020 43rd Pl S,Auburn,WA 98001,USA
2014-05-06 00:00:00,485000.0,3.0,2.0,1420,4080,1.5,0,0,3,1420,0,1905,2013,720 N 80th St,Seattle,WA 98103,USA
2014-05-06 00:00:00,1870000.0,5.0,4.0,4510,15175,2.0,0,0,3,4510,0,1969,2002,8300 SE 82nd St,Mercer Island,WA 98040,USA
2014-05-06 00:00:00,295000.0,3.0,2.25,1980,8000,1.0,0,0,4,1560,420,1974,0,31966 36th Ave SW,Federal Way,WA 98023,USA
2014-05-06 00:00:00,499000.0,2.0,1.75,1170,2400,1.0,0,0,4,740,430,1903,0,2112 N 50th St,Seattle,WA 98103,USA
2014-05-06 00:00:00,1050000.0,3.0,2.5,2200,1970,2.0,0,0,3,1610,590,2008,0,2516 Yale Ave E,Seattle,WA 98102,USA
2014-05-06 00:00:00,191000.0,3.0,1.5,800,8850,1.0,0,0,4,800,0,1959,0,1003 SW 307th St,Federal Way,WA 98023,USA
2014-05-06 00:00:00,500000.0,3.0,2.5,1480,1171,3.0,0,0,3,1480,0,2006,0,135 25th Ave E,Seattle,WA 98112,USA
2014-05-06 00:00:00,390000.0,5.0,3.75,2890,5000,1.0,0,0,3,1310,1580,2006,0,3665 Renton Ave S,Seattle,WA 98144,USA
2014-05-06 00:00:00,979000.0,3.0,2.5,2690,4047,3.0,0,0,3,2690,0,2014,0,7000 23rd Ave NW,Seattle,WA 98117,USA
2014-05-06 00:00:00,580000.0,4.0,3.25,3569,8327,2.0,0,0,3,3569,0,2013,1923,710 S 23rd St,Renton,WA 98055,USA
2014-05-06 00:00:00,369950.0,3.0,2.0,1270,1320,3.0,0,0,3,1270,0,2006,0,8846 Midvale Ave N,Seattle,WA 98103,USA
2014-05-06 00:00:00,1800000.0,5.0,5.0,4490,10279,2.0,0,0,3,3930,560,2013,1923,1435 104th Ave SE,Bellevue,WA 98004,USA
2014-05-06 00:00:00,776000.0,4.0,2.5,3040,6425,2.0,0,0,3,3040,0,2008,0,16775 NE 86th Ct,Redmond,WA 98052,USA
2014-05-07 00:00:00,519950.0,3.0,2.25,1170,1249,3.0,0,0,3,1170,0,2014,0,1749 NW 60th St,Seattle,WA 98107,USA
2014-05-07 00:00:00,255000.0,5.0,2.25,2060,8632,1.0,0,0,3,1030,1030,1962,2003,105 SW 129th St,Burien,WA 98146,USA
2014-05-07 00:00:00,495000.0,3.0,1.0,990,6000,1.0,0,0,3,990,0,1943,2002,5628 NE 59th St,Seattle,WA 98105,USA

2014-05-08 00:00:00,235000.0,2.0,1.0,1270,3008,1.0,0,0,4,650,620,1923,0,4305 S Webster St,Seattle,WA 98118,USA
2014-05-08 00:00:00,358000.0,2.0,1.5,960,1808,2.0,0,0,3,960,0,1993,0,1816 26th Ave,Seattle,WA 98122,USA
2014-05-08 00:00:00,716500.0,4.0,2.5,3290,6465,2.0,0,0,3,3290,0,2002,0,1031 272nd Pl SE,Sammamish,WA 98075,USA
2014-05-08 00:00:00,228000.0,4.0,1.75,2000,6120,1.0,0,0,3,1100,900,1965,1993,5933 S Eastwood Dr,Seattle,WA 98178,USA
2014-05-08 00:00:00,405000.0,2.0,1.0,1020,8155,1.0,0,0,4,1020,0,1948,0,13221 3rd Ave NW,Seattle,WA 98177,USA
2014-05-08 00:00:00,538000.0,4.0,1.75,1840,9600,1.0,0,0,3,1220,620,1967,2011,5524 161st Pl NE,Redmond,WA 98052,USA
2014-05-08 00:00:00,530000.0,3.0,1.75,1980,6760,1.0,0,0,4,1980,0,1973,0,3220 170th Ave NE,Bellevue,WA 98008,USA
2014-05-08 00:00:00,1750000.0,6.0,3.0,3510,5760,2.5,0,0,4,3510,0,1906,1990,806 15th Ave E,Seattle,WA 98112,USA
2014-05-08 00:00:00,636000.0,2.0,1.75,1230,3600,1.5,0,0,5,1230,0,1925,0,2561 3rd Ave W,Seattle,WA 98119,USA
2014-05-08 00:00:00,535000.0,4.0,2.5,2280,65836,2.0,0,0,3,2280,0,2004,2003,13812 196th Ave NE,Woodinville,WA 98077,USA
2014-05-08 00:00:00,1500000.0,3.0,1.75,2430,12757,1.0,0,2,4,1340,1090,1952,0,9842 Vineyard Crest,Bellevue,WA 98004,USA
2014-05-08 00:00:00,868500.0,3.0,2.5,2920,3942,3.0,0,0,3,2920,0,2008,0,1012 N 42nd Pl,Renton,WA 98056,USA
2014-05-08 00:00:00,530000.0,4.0,2.75,2280,2850,1.5,0,0,4,1540,740,1930,0,8013 20th Ave NE,Seattle,WA 98115,USA
2014-05-08 00:00:00,450000.0,3.0,2.0,1510,43560,1.0,0,0,3,1510,0,1954,2005,13611 Bear Creek Rd NE,Woodinville,WA 98077,USA
2014-05-08 00:00:00,230000.0,3.0,1.75,950,6000,1.0,0,0,3,790,160,1939,1969,1237 S Sullivan St,Seattle,WA 98108,USA
2014-05-08 00:00:00,229000.0,3.0,2.5,1190,3000,2.0,0,0,3,1190,0,2002,0,12227 47th Ave S,Tukwila,WA 98178,USA
2014-05-08 00:00:00,437000.0,3.0,1.75,1310,9282,1.0,0,0,4,1310,0,1976,1992,17128 NE 92nd St,Redmond,WA 98052,USA
2014-05-08 00:00:00,1307000.0,5.0,3.25,2800,3200,1.5,0,0,5,1910,890,1932,2002,365 Halladay St,Seattle,WA 98109,USA
2014-05-08 00:00:00,595000.0,3.0,2.5,1750,3354,2.0,0,0,4,1750,0,1991,0,10621 NE 107th Pl,Kirkland,WA 98033,USA
2014-05-08 00:00:00,660000.0,3.0,1.75,1320,5750,1.5,0,0,5,1320,0,1918,0,2121 46th Ave SW,Seattle,WA 98116,USA
2014-05-08 00:00:00,347500.0,4.0,2.5,2460,7350,2.0,0,0,3,2460,0,1989,0,32817 10th Pl SW,Federal Way,WA 98023,USA
2014-05-08 00:00:00,297950.0,3.0,2.0,1240,10800,1.0,0,0,3,1240,0,1967,2010,17109 139th Pl SE,Renton,WA 98058,USA
2014-05-08 00:00:00,245000.0,3.0,1.5,1260,7964,1.0,0,0,4,1260,0,1955,2009,168 S 192nd Pl,Des Moines,WA 98148,USA
2014-05-08 00:00:00,543200.0,6.0,2.25,2820,15600,1.5,0,2,5,1970,850,1940,0,15451 22nd Ave SW,Burien,WA 98166,USA
2014-05-08 00:00:00,1250000.0,4.0,3.25,3820,24166,2.0,0,1,4,3310,510,1990,0,8565 E Mercer Way,Mercer Island,WA 98040,USA
2014-05-08 00:00:00,413450.0,3.0,2.5,1540,1614,3.0,0,0,3,1470,70,2008,0,9202A Interlake Ave N,Seattle,WA 98103,USA
2014-05-08 00:00:00,330000.0,2.0,2.0,1550,435600,1.5,0,0,2,1550,0,1972,0,36521 SE 94th St,Snoqualmie,WA 98065,USA
2014-05-08 00:00:00,424500.0,3.0,1.75,1460,7700,1.0,0,0,3,1460,0,1979,2014,15917 NE 109th Way,Redmond,WA 98052,USA
2014-05-08 00:00:00,230000.0,3.0,1.0,1390,16000,1.0,0,0,4,1390,0,1960,2001,322 9th Ave N,Algona,WA 98001,USA
2014-05-08 00:00:00,930000.0,3.0,3.25,2640,4080,2.0,0,0,3,1840,800,1912,2000,4714 Thackeray Pl NE,Seattle,WA 98105,USA
2014-05-08 00:00:00,349000.0,3.0,1.75,1590,9620,1.0,0,0,3,1590,0,1988,2000,4924 SE 2nd Pl,Renton,WA 98059,USA
2014-05-08 00:00:00,835000.0,4.0,2.0,1910,6960,1.5,0,0,5,1910,0,1941,0,744 N 83rd St,Seattle,WA 98103,USA
2014-05-08 00:00:00,988500.0,3.0,2.75,2015,16807,2.0,1,4,3,2015,0,2007,0,2973-3563 SW 172nd St,Burien,WA 98166,USA
2014-05-08 00:00:00,500000.0,3.0,1.75,1410,1197,3.0,0,0,3,1410,0,2012,1912,4010 Linden Ave N,Seattle,WA 98103,USA
2014-05-08 00:00:00,499000.0,2.0,1.5,1110,957,2.0,0,0,3,930,180,2005,0,1417 4th Ave W,Seattle,WA 98119,USA
2014-05-08 00:00:00,321950.0,2.0,1.25,860,1277,2.0,0,0,3,860,0,2007,0,2113 15th Ave S,Seattle,WA 98144,USA
2014-05-08 00:00:00,494000.0,3.0,2.5,2310,4729,2.0,0,0,3,2310,0,2011,0,7630 Todd Pl,Kenmore,WA 98028,USA
2014-05-08 00:00:00,441750.0,2.0,1.5,1020,1060,3.0,0,0,3,1020,0,2008,0,743 N 71st St,Seattle,WA 98103,USA
2014-05-08 00:00:00,438000.0,2.0,1.0,980,1179,2.0,0,0,3,980,0,2010,0,2050 14th Ave W,Seattle,WA 98119,USA
2014-05-09 00:00:00,985000.0,4.0,2.25,4230,37769,2.0,0,0,3,4230,0,1989,0,19505 NE 143rd St,Woodinville,WA 98077,USA
2014-05-09 00:00:00,352000.0,3.0,2.25,1640,11050,1.0,0,0,4,1640,0,1972,0,14513-14521 164th Pl SE,Renton,WA 98059,USA
2014-05-09 00:00:00,839900.0,4.0,3.5,3810,13592,1.0,0,1,3,2560,1250,2013,1923,2411 Meadow Ave N,Renton,WA 98056,USA
2014-05-09 00:00:00,765000.0,4.0,2.75,2790,10819,2.0,0,0,3,2790,0,1996,0,19490 SE 57th Pl,Issaquah,WA 98027,USA
2014-05-09 00:00:00,460000.0,4.0,1.75,1750,5500,1.5,0,0,5,1050,700,1926,0,7021 24th Ave NW,Seattle,WA 98117,USA
2014-05-09 00:00:00,224500.0,4.0,1.0,1430,8355,1.5,0,0,4,1430,0,1983,0,31714 125th Pl SE,Auburn,WA 98092,USA
2014-05-09 00:00:00,254000.0,3.0,2.5,1850,4597,2.0,0,0,3,1850,0,2003,0,15407 SE 252nd Pl,Covington,WA 98042,USA
2014-05-09 00:00:00,255000.0,2.0,1.0,960,28717,1.0,0,0,4,960,0,1984,0,29805-29821 129th Pl SW,Vashon,WA 98070,USA
2014-05-09 00:00:00,610000.0,3.0,3.0,2480,45302,1.0,0,0,4,1620,860,1976,1992,19707 NE 181st St,Woodinville,WA 98077,USA
2014-05-09 00:00:00,920000.0,4.0,3.0,3750,11025,2.0,0,0,3,3750,0,1976,0,3005 211th Ave NE,Sammamish,WA 98074,USA
2014-05-09 00:00:00,402500.0,4.0,2.5,2600,11951,2.0,0,0,3,2600,0,1988,2000,33134 3rd Ct SW,Federal Way,WA 98023,USA
2014-05-09 00:00:00,280950.0,3.0,1.75,1390,8700,1.0,0,3,4,840,550,1912,1989,629-899 Cedar Ave S,Renton,WA 98057,USA
2014-05-09 00:00:00,604000.0,4.0,2.5,2260,7753,2.0,0,0,3,2260,0,1989,0,3809 260th Ave SE,Issaquah,WA 98029,USA
2014-05-09 00:00:00,565000.0,4.0,2.25,2470,7447,2.0,0,0,3,2470,0,1984,0,4205 NE 169th Ct,Lake Forest Park,WA 98155,USA
2014-05-09 00:00:00,255000.0,2.0,1.0,810,7980,1.0,0,0,1,810,0,1928,0,12727 2nd Ave SW,Seattle,WA 98146,USA
2014-05-09 00:00:00,445000.0,4.0,2.0,1650,6000,1.0,0,0,5,1000,650,1959,0,2211 20th Ave S,Seattle,WA 98144,USA
2014-05-09 00:00:00,2400000.0,3.0,2.25,3000,11665,1.5,1,4,3,3000,0,2001,0,East Lake Sammamish Trail,Sammamish,WA 98075,USA
2014-05-09 00:00:00,195000.0,2.0,1.0,720,18000,1.0,0,0,3,720,0,1950,2005,10614 57th Ave S,Seattle,WA 98178,USA
2014-05-09 00:00:00,275000.0,3.0,1.5,1390,48257,1.0,0,0,3,1390,0,1922,2013,4609-4699 Preston-Fall City Rd SE,Fall City,WA 98024,USA
2014-05-09 00:00:00,387000.0,3.0,2.25,1445,1606,2.0,0,0,3,1300,145,2003,0,206-458 Lingering Pine Dr NW,Issaquah,WA 98027,USA
2014-05-09 00:00:00,490000.0,2.0,1.0,1840,3300,1.5,0,0,4,1130,710,1910,0,6255 4th Ave NW,Seattle,WA 98107,USA
2014-05-09 00:00:00,505000.0,3.0,2.5,2100,5824,2.0,0,2,3,2100,0,1999,0,7418 Dogwood Ln SE,Snoqualmie,WA 98065,USA
2014-05-09 00:00:00,303500.0,3.0,1.5,1060,10464,1.0,0,0,4,1060,0,1973,0,14320 84th Ave NE,Kirkland,WA 98034,USA
2014-05-09 00:00:00,270000.0,3.0,1.5,1500,6337,1.0,0,0,5,1500,0,1953,0,13532 15th Pl NE,Seattle,WA 98125,USA
2014-05-09 00:00:00,323000.0,4.0,2.75,1970,7213,1.0,0,0,3,1170,800,1977,2004,17814 161st Ave SE,Renton,WA 98058,USA
2014-05-09 00:00:00,382000.0,3.0,3.25,1410,1253,3.0,0,0,3,1410,0,2005,0,9507 Ashworth Ave N,Seattle,WA 98103,USA
2014-05-09 00:00:00,1370000.0,4.0,2.75,3720,9450,1.0,0,4,5,1960,1760,1962,0,13615 Somerset Ln SE,Bellevue,WA 98006,USA
2014-05-09 00:00:00,280000.0,4.0,2.0,2190,14439,1.0,0,0,4,1180,1010,1977,0,3331 S 368th Pl,Auburn,WA 98001,USA
2014-05-09 00:00:00,260000.0,3.0,2.0,1920,8075,1.0,0,0,4,1510,410,1969,0,32704 33rd Ave SW,Federal Way,WA 98023,USA
2014-05-09 00:00:00,201500.0,3.0,1.0,1160,8320,1.0,0,0,4,1160,0,1959,0,24345 35th Pl S,Kent,WA 98032,USA
2014-05-09 00:00:00,1157200.0,4.0,4.25,5860,52889,2.0,0,0,4,4910,950,1996,0,13905 184th Ave NE,Woodinville,WA 98072,USA
2014-05-09 00:00:00,536500.0,4.0,1.75,2000,4000,1.5,0,0,5,1450,550,1926,0,4127 Fauntleroy Way SW,Seattle,WA 98126,USA
2014-05-09 00:00:00,248000.0,4.0,3.0,2163,5883,2.0,0,0,3,2163,0,2006,0,429 Milwaukee Blvd S,Algona,WA 98001,USA
2014-05-09 00:00:00,532000.0,5.0,3.0,3480,57499,1.0,0,0,4,2340,1140,1976,1992,23801 SE 162nd St,Issaquah,WA 98027,USA
2014-05-09 00:00:00,580000.0,4.0,2.5,2840,6268,2.0,0,0,3,2840,0,1998,2006,15217 80th Ave NE,Kenmore,WA 98028,USA
2014-05-09 00:00:00,463000.0,2.0,1.0,1150,4400,1.0,0,0,4,1150,0,1905,0,401 31st Ave E,Seattle,WA 98112,USA
2014-05-09 00:00:00,742500.0,4.0,2.75,3100,3773,2.0,0,0,3,2000,1100,1919,1996,1614 32nd Ave,Seattle,WA 98122,USA
2014-05-09 00:00:00,260000.0,3.0,2.5,1420,14850,1.0,0,0,4,1020,400,1963,0,3319 S 262nd St,Kent,WA 98032,USA
2014-05-09 00:00:00,590000.0,4.0,2.25,2430,32496,1.0,0,0,3,2430,0,1993,0,18616 215th Way NE,Woodinville,WA 98077,USA
2014-05-09 00:00:00,312000.0,4.0,2.25,1930,7452,1.0,0,0,3,1430,500,1984,0,21423 114th Pl SE,Kent,WA 98031,USA
2014-05-09 00:00:00,566000.0,3.0,2.25,1660,10140,1.0,0,0,4,1370,290,1980,0,9828 159th Pl NE,Redmond,WA 98052,USA
2014-05-09 00:00:00,511555.0,3.0,2.0,1400,7293,1.0,0,0,4,1400,0,1963,0,2655 166th Ave SE,Bellevue,WA 98008,USA
2014-05-09 00:00:00,583000.0,4.0,2.5,2660,4000,2.0,0,0,3,2660,0,2001,0,9921 227th Way NE,Redmond,WA 98053,USA
2014-05-09 00:00:00,290000.0,4.0,2.5,2000,13300,1.0,0,0,4,1200,800,1968,0,3026 S Star Lake Rd,Auburn,WA 98001,USA
2014-05-09 00:00:00,311100.0,4.0,2.25,2130,8078,1.0,0,0,4,1380,750,1977,0,3502 Morris Ave S,Renton,WA 98055,USA
2014-05-09 00:00:00,325000.0,3.0,2.25,1352,1694,3.0,0,0,3,1352,0,2007,0,1211 NE 135th St,Seattle,WA 98125,USA
2014-05-09 00:00:00,491300.0,3.0,1.75,1750,11340,1.0,0,1,4,1300,450,1987,0,400-498 211th Pl NE,Sammamish,WA 98074,USA
2014-05-09 00:00:00,315000.0,5.0,1.75,2320,8100,1.0,0,0,4,1160,1160,1956,0,439 SW 156th St,Burien,WA 98166,USA
2014-05-09 00:00:00,360000.0,2.0,1.0,1420,81892,1.0,0,0,3,1180,240,1956,2001,18730-18798 109 Ln SE,Renton,WA 98055,USA
2014-05-09 00:00:00,330000.0,4.0,2.5,1940,3784,2.0,0,0,3,1940,0,2003,0,16828 166th Pl SE,Renton,WA 98058,USA
2014-05-09 00:00:00,481450.0,3.0,2.0,1410,4800,1.0,0,0,3,1410,0,1940,1996,7701 16th Ave NW,Seattle,WA 98117,USA
2014-05-09 00:00:00,234950.0,3.0,1.0,1360,9948,1.0,0,0,3,1360,0,1977,2004,21612 SE 290th Ct,Black Diamond,WA 98010,USA
2014-05-09 00:00:00,251000.0,3.0,1.75,1220,7250,1.0,0,0,3,1220,0,1962,2003,445 Meadow Dr SE,North Bend,WA 98045,USA
2014-05-09 00:00:00,782000.0,4.0,2.5,2830,20345,2.0,0,0,3,1980,850,1979,2014,11110 NE 38th Pl,Bellevue,WA 98004,USA
2014-05-09 00:00:00,833000.0,4.0,2.75,3780,10308,2.0,0,0,3,3780,0,1999,0,26621 SE 22nd Way,Sammamish,WA 98075,USA
2014-05-09 00:00:00,542500.0,4.0,2.5,2330,14289,2.0,0,0,4,2330,0,1978,2000,2084-2104 144th Ave SE,Bellevue,WA 98007,USA
2014-05-09 00:00:00,851000.0,3.0,2.5,3560,107290,2.0,0,0,3,3560,0,1987,2000,21630-21648 NE 67th St,Redmond,WA 98053,USA
2014-05-09 00:00:00,325000.0,4.0,1.5,1470,70800,1.0,0,0,3,1470,0,1976,0,29606 SE 286 St,Ravensdale,WA 98051,USA
2014-05-09 00:00:00,415000.0,4.0,2.25,3060,48787,2.0,0,0,3,3060,0,1992,0,31701-31799 SE 291st St,Ravensdale,WA 98051,USA
2014-05-09 00:00:00,252500.0,3.0,1.0,1030,6127,1.0,0,0,3,880,150,1947,2012,819 NE 125th St,Seattle,WA 98125,USA
2014-05-09 00:00:00,465000.0,4.0,2.5,1930,9653,1.0,0,0,4,1930,0,1968,0,29612 2nd Ave SW,Federal Way,WA 98023,USA
2014-05-09 00:00:00,336900.0,3.0,1.75,1780,120661,1.0,0,0,4,1780,0,1979,0,33030 NE 201st St,Duvall,WA 98019,USA
2014-05-09 00:00:00,225000.0,3.0,2.5,2000,9202,2.0,0,0,4,2000,0,1992,0,21227 SE 278th Way,Maple Valley,WA 98038,USA
2014-05-09 00:00:00,270000.0,3.0,2.0,1690,9583,1.0,0,0,4,1690,0,1969,0,108-150 Union Ave SE,Renton,WA 98059,USA
2014-05-09 00:00:00,1702500.0,5.0,4.5,5190,23716,2.0,0,2,3,3390,1800,1987,2000,8608 N Mercer Way,Mercer Island,WA 98040,USA
2014-05-09 00:00:00,536000.0,3.0,1.75,1300,5413,1.5,0,0,3,1300,0,1925,1992,9610 8th Ave NE,Seattle,WA 98115,USA
2014-05-09 00:00:00,585000.0,4.0,3.25,2400,29252,2.0,0,0,4,2400,0,1982,2011,15610 NE 159th St,Woodinville,WA 98072,USA
2014-05-09 00:00:00,445000.0,2.0,2.0,1150,6634,1.0,0,0,3,860,290,1940,1996,1721 NE 98th St,Seattle,WA 98115,USA
2014-05-09 00:00:00,320000.0,4.0,2.25,2310,7490,2.0,0,0,3,2310,0,1980,0,11131 SE 183rd Pl,Renton,WA 98055,USA
2014-05-09 00:00:00,769900.0,4.0,3.5,2730,3047,2.0,0,0,3,2400,330,2006,0,2653 46th Ave SW,Seattle,WA 98116,USA
2014-05-09 00:00:00,557000.0,4.0,2.5,2840,4500,2.0,0,0,3,2840,0,2012,1912,19226 76th Pl NE,Kenmore,WA 98028,USA
2014-05-09 00:00:00,212000.0,2.0,1.5,1020,1525,2.0,0,0,3,1020,0,2004,2003,10312 Linden Ave N,Seattle,WA 98133,USA
2014-05-09 00:00:00,376000.0,3.0,2.0,1340,1384,3.0,0,0,3,1340,0,2008,0,9245-9249 Fremont Ave N,Seattle,WA 98103,USA
2014-05-09 00:00:00,800000.0,4.0,3.25,3540,159430,2.0,0,0,3,3540,0,2007,0,33001 NE 24th St,Carnation,WA 98014,USA
2014-05-09 00:00:00,2238888.0,5.0,6.5,7270,130017,2.0,0,0,3,6420,850,2010,0,7070 270th Pl SE,Issaquah,WA 98029,USA
2014-05-09 00:00:00,324000.0,3.0,2.25,998,904,2.0,0,0,3,798,200,2007,0,820 NW 95th St,Seattle,WA 98117,USA
2014-05-10 00:00:00,549900.0,5.0,2.75,3060,7015,1.0,0,0,5,1600,1460,1979,0,10834 31st Ave SW,Seattle,WA 98146,USA
2014-05-10 00:00:00,320000.0,3.0,2.5,2130,6969,2.0,0,0,3,2130,0,2003,0,Cedar to Green River Trail,Maple Valley,WA 98038,USA
2014-05-10 00:00:00,875000.0,4.0,2.0,2520,6000,1.0,0,0,3,1400,1120,1921,2007,6521 Fremont Ave N,Seattle,WA 98103,USA
2014-05-10 00:00:00,265000.0,4.0,1.0,1940,9533,1.0,0,0,3,1080,860,1962,2003,9908 S 210th Pl,Kent,WA 98031,USA
2014-05-10 00:00:00,394950.0,3.0,2.5,1350,1250,3.0,0,0,3,1270,80,2006,0,5940 California Ave SW,Seattle,WA 98136,USA
2014-05-11 00:00:00,842500.0,4.0,2.5,2160,5298,2.5,0,0,4,2160,0,1902,0,906 17th Ave,Seattle,WA 98122,USA
2014-05-11 00:00:00,368000.0,3.0,2.5,1370,1350,2.0,0,0,3,1010,360,2007,0,5411 Fauntleroy Way SW,Seattle,WA 98136,USA
